10.173.161.34 - - [20/Oct/2016:08:01:27 -0700] "GET /jenkins/job/SRS_RMA_BUILD_TRIGGER_BY_RMADEV_SP305/build?token=INSTALLER HTTP/1.1" 201 -
10.58.180.73 - - [20/Oct/2016:22:59:17 -0700] "GET /jenkins/static/799d8c88/images/24x24/folder.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:17 -0700] "GET /jenkins/static/799d8c88/images/16x16/aborted.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:17 -0700] "GET /jenkins/static/799d8c88/images/48x48/notepad.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:17 -0700] "GET /jenkins/static/799d8c88/images/48x48/folder.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:17 -0700] "GET /jenkins/static/799d8c88/images/atom.gif HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:17 -0700] "GET /jenkins/static/799d8c88/images/16x16/notepad.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:19 -0700] "POST /jenkins/job/SRS_SP305_TEST/build?delay=0sec HTTP/1.1" 201 -
10.58.180.73 - - [20/Oct/2016:22:59:22 -0700] "POST /jenkins/job/SRS_SP305_TEST/buildHistory/ajax HTTP/1.1" 200 445
10.58.180.73 - - [20/Oct/2016:22:59:24 -0700] "POST /jenkins/job/SRS_SP305_TEST/52/contextMenu HTTP/1.1" 200 351
10.58.180.73 - - [20/Oct/2016:22:59:25 -0700] "GET /jenkins/job/SRS_SP305_TEST/52/console HTTP/1.1" 200 5206
10.58.180.73 - - [20/Oct/2016:22:59:25 -0700] "GET /jenkins/static/799d8c88/css/responsive-grid.css HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:25 -0700] "GET /jenkins/static/799d8c88/scripts/prototype.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:25 -0700] "GET /jenkins/static/799d8c88/scripts/behavior.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:25 -0700] "GET /jenkins/static/799d8c88/scripts/yui/yahoo/yahoo-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:25 -0700] "GET /jenkins/adjuncts/799d8c88/org/kohsuke/stapler/bind.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:25 -0700] "GET /jenkins/static/799d8c88/scripts/yui/dom/dom-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:25 -0700] "GET /jenkins/descriptor/hudson.tasks._ant.AntOutcomeNote/style.css HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:25 -0700] "GET /jenkins/descriptor/hudson.console.ExpandableDetailsNote/style.css HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:25 -0700] "GET /jenkins/static/799d8c88/scripts/yui/event/event-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:25 -0700] "GET /jenkins/static/799d8c88/scripts/yui/dragdrop/dragdrop-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:25 -0700] "GET /jenkins/static/799d8c88/scripts/yui/animation/animation-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:25 -0700] "GET /jenkins/static/799d8c88/scripts/yui/container/container-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:25 -0700] "GET /jenkins/static/799d8c88/scripts/yui/connection/connection-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:25 -0700] "GET /jenkins/static/799d8c88/scripts/yui/datasource/datasource-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:25 -0700] "GET /jenkins/static/799d8c88/scripts/yui/menu/menu-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:25 -0700] "GET /jenkins/static/799d8c88/scripts/yui/autocomplete/autocomplete-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:25 -0700] "GET /jenkins/static/799d8c88/scripts/yui/element/element-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:25 -0700] "GET /jenkins/static/799d8c88/scripts/yui/button/button-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:25 -0700] "GET /jenkins/static/799d8c88/scripts/yui/storage/storage-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:25 -0700] "GET /jenkins/static/799d8c88/scripts/hudson-behavior.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:25 -0700] "GET /jenkins/static/799d8c88/scripts/yui/cookie/cookie-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:25 -0700] "GET /jenkins/static/799d8c88/scripts/sortable.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:25 -0700] "GET /jenkins/adjuncts/799d8c88/lib/layout/breadcrumbs.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:25 -0700] "GET /jenkins/descriptor/hudson.console.ExpandableDetailsNote/script.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:25 -0700] "GET /jenkins/extensionList/hudson.console.ConsoleAnnotatorFactory/hudson.plugins.timestamper.annotator.TimestampAnnotatorFactory/script.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:25 -0700] "GET /jenkins/descriptor/hudson.tasks._ant.AntTargetNote/script.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:26 -0700] "POST /jenkins/extensionList/hudson.console.ConsoleAnnotatorFactory/hudson.plugins.timestamper.annotator.TimestampAnnotatorFactory/usersettings HTTP/1.1" 200 236
10.58.180.73 - - [20/Oct/2016:22:59:36 -0700] "GET /jenkins/job/SRS_SP305_TEST/ HTTP/1.1" 200 6356
10.58.180.73 - - [20/Oct/2016:22:59:36 -0700] "GET /jenkins/static/799d8c88/css/responsive-grid.css HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:36 -0700] "GET /jenkins/static/799d8c88/scripts/prototype.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:36 -0700] "GET /jenkins/static/799d8c88/scripts/behavior.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:36 -0700] "GET /jenkins/adjuncts/799d8c88/org/kohsuke/stapler/bind.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:36 -0700] "GET /jenkins/static/799d8c88/scripts/yui/yahoo/yahoo-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:36 -0700] "GET /jenkins/static/799d8c88/scripts/yui/dom/dom-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:36 -0700] "GET /jenkins/static/799d8c88/scripts/yui/animation/animation-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:36 -0700] "GET /jenkins/static/799d8c88/scripts/yui/event/event-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:36 -0700] "GET /jenkins/static/799d8c88/scripts/yui/dragdrop/dragdrop-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:36 -0700] "GET /jenkins/static/799d8c88/scripts/yui/container/container-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:36 -0700] "GET /jenkins/static/799d8c88/scripts/yui/connection/connection-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:36 -0700] "GET /jenkins/static/799d8c88/scripts/yui/datasource/datasource-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:36 -0700] "GET /jenkins/static/799d8c88/scripts/yui/autocomplete/autocomplete-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:36 -0700] "GET /jenkins/static/799d8c88/scripts/yui/menu/menu-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:36 -0700] "GET /jenkins/static/799d8c88/scripts/yui/element/element-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:36 -0700] "GET /jenkins/static/799d8c88/scripts/yui/button/button-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:36 -0700] "GET /jenkins/static/799d8c88/scripts/yui/storage/storage-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:37 -0700] "GET /jenkins/static/799d8c88/scripts/hudson-behavior.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:37 -0700] "GET /jenkins/static/799d8c88/scripts/sortable.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:37 -0700] "GET /jenkins/static/799d8c88/scripts/yui/cookie/cookie-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:37 -0700] "GET /jenkins/adjuncts/799d8c88/lib/layout/breadcrumbs.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:37 -0700] "GET /jenkins/static/799d8c88/images/24x24/folder.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:37 -0700] "GET /jenkins/static/799d8c88/images/24x24/clock.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:37 -0700] "GET /jenkins/static/799d8c88/images/16x16/health-00to19.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:37 -0700] "GET /jenkins/static/799d8c88/images/16x16/red.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:37 -0700] "GET /jenkins/static/799d8c88/images/16x16/blue.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:37 -0700] "GET /jenkins/static/799d8c88/images/16x16/aborted.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:37 -0700] "GET /jenkins/static/799d8c88/images/atom.gif HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:37 -0700] "GET /jenkins/static/799d8c88/images/48x48/folder.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:37 -0700] "GET /jenkins/static/799d8c88/images/16x16/notepad.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:37 -0700] "GET /jenkins/static/799d8c88/images/48x48/notepad.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:41 -0700] "GET /jenkins/job/SRS_SP305_TEST/configure HTTP/1.1" 200 20991
10.58.180.73 - - [20/Oct/2016:22:59:41 -0700] "GET /jenkins/static/799d8c88/css/responsive-grid.css HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:41 -0700] "GET /jenkins/static/799d8c88/scripts/prototype.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:41 -0700] "GET /jenkins/static/799d8c88/scripts/behavior.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:41 -0700] "GET /jenkins/adjuncts/799d8c88/org/kohsuke/stapler/bind.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:41 -0700] "GET /jenkins/static/799d8c88/scripts/yui/yahoo/yahoo-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:41 -0700] "GET /jenkins/static/799d8c88/scripts/yui/dom/dom-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:41 -0700] "GET /jenkins/static/799d8c88/scripts/yui/event/event-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:41 -0700] "GET /jenkins/static/799d8c88/scripts/yui/animation/animation-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:41 -0700] "GET /jenkins/static/799d8c88/scripts/yui/container/container-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:41 -0700] "GET /jenkins/static/799d8c88/scripts/yui/dragdrop/dragdrop-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:42 -0700] "GET /jenkins/static/799d8c88/scripts/yui/connection/connection-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:42 -0700] "GET /jenkins/static/799d8c88/scripts/yui/datasource/datasource-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:42 -0700] "GET /jenkins/static/799d8c88/scripts/yui/autocomplete/autocomplete-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:42 -0700] "GET /jenkins/static/799d8c88/scripts/yui/menu/menu-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:42 -0700] "GET /jenkins/static/799d8c88/scripts/yui/element/element-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:42 -0700] "GET /jenkins/static/799d8c88/scripts/yui/button/button-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:42 -0700] "GET /jenkins/static/799d8c88/scripts/yui/storage/storage-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:42 -0700] "GET /jenkins/static/799d8c88/scripts/hudson-behavior.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:42 -0700] "GET /jenkins/static/799d8c88/scripts/sortable.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:42 -0700] "GET /jenkins/static/799d8c88/scripts/yui/cookie/cookie-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:42 -0700] "GET /jenkins/adjuncts/799d8c88/lib/layout/breadcrumbs.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:42 -0700] "GET /jenkins/static/799d8c88/images/24x24/folder.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:42 -0700] "GET /jenkins/static/799d8c88/images/24x24/clock.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:42 -0700] "GET /jenkins/static/799d8c88/images/16x16/health-00to19.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:42 -0700] "GET /jenkins/static/799d8c88/images/16x16/red.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:42 -0700] "GET /jenkins/static/799d8c88/images/16x16/blue.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:42 -0700] "GET /jenkins/static/799d8c88/images/16x16/aborted.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:42 -0700] "GET /jenkins/static/799d8c88/images/atom.gif HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:43 -0700] "GET /jenkins/job/SRS_SP305_TEST/descriptorByName/hudson.model.FreeStyleProject/checkLabel?value=replinuxb15 HTTP/1.1" 200 176
10.58.180.73 - - [20/Oct/2016:22:59:43 -0700] "POST /jenkins/$stapler/bound/d2cabcbb-4708-4c61-a4e9-12839a5b6cfb/render HTTP/1.1" 200 180
10.58.180.73 - - [20/Oct/2016:22:59:43 -0700] "POST /jenkins/$stapler/bound/650848e3-7fbf-4af7-8c7e-e3c44ca3bc6a/render HTTP/1.1" 200 788
10.58.180.73 - - [20/Oct/2016:22:59:43 -0700] "POST /jenkins/job/SRS_SP305_TEST/descriptorByName/hudson.scm.CvsRepository/fillCompressionLevelItems HTTP/1.1" 200 154
10.58.180.73 - - [20/Oct/2016:22:59:43 -0700] "POST /jenkins/job/SRS_SP305_TEST/descriptorByName/hudson.scm.CvsRepository/fillCompressionLevelItems HTTP/1.1" 200 154
10.58.180.73 - - [20/Oct/2016:22:59:43 -0700] "GET /jenkins/job/SRS_SP305_TEST/descriptorByName/hudson.model.FreeStyleProject/checkCustomWorkspace?value=&customWorkspace= HTTP/1.1" 200 119
10.58.180.73 - - [20/Oct/2016:22:59:43 -0700] "GET /jenkins/checkDisplayName?displayName=&jobName=SRS_SP305_TEST HTTP/1.1" 200 6
10.58.180.73 - - [20/Oct/2016:22:59:43 -0700] "GET /jenkins/job/SRS_SP305_TEST/descriptorByName/hudson.scm.CvsRepository/checkCvsRoot?value= HTTP/1.1" 200 113
10.58.180.73 - - [20/Oct/2016:22:59:43 -0700] "GET /jenkins/job/SRS_SP305_TEST/descriptorByName/hudson.scm.CvsModule/checkRemoteName?value= HTTP/1.1" 200 117
10.58.180.73 - - [20/Oct/2016:22:59:44 -0700] "GET /jenkins/job/SRS_SP305_TEST/descriptorByName/hudson.scm.ExcludedRegion/checkPattern?value= HTTP/1.1" 200 6
10.58.180.73 - - [20/Oct/2016:22:59:44 -0700] "GET /jenkins/job/SRS_SP305_TEST/descriptorByName/hudson.scm.CvsRepository/checkCvsRoot?value= HTTP/1.1" 200 113
10.58.180.73 - - [20/Oct/2016:22:59:44 -0700] "GET /jenkins/job/SRS_SP305_TEST/descriptorByName/hudson.scm.CvsModule/checkRemoteName?value= HTTP/1.1" 200 117
10.58.180.73 - - [20/Oct/2016:22:59:44 -0700] "GET /jenkins/job/SRS_SP305_TEST/descriptorByName/hudson.scm.CvsModule/checkProjectsetFileName?value= HTTP/1.1" 200 126
10.58.180.73 - - [20/Oct/2016:22:59:44 -0700] "GET /jenkins/job/SRS_SP305_TEST/descriptorByName/hudson.scm.ExcludedRegion/checkPattern?value= HTTP/1.1" 200 6
10.58.180.73 - - [20/Oct/2016:22:59:44 -0700] "GET /jenkins/job/SRS_SP305_TEST/descriptorByName/hudson.scm.SubversionSCM/checkRemote?value= HTTP/1.1" 200 120
10.58.180.73 - - [20/Oct/2016:22:59:45 -0700] "GET /jenkins/job/SRS_SP305_TEST/descriptorByName/hudson.scm.SubversionSCM/checkLocal?value=. HTTP/1.1" 200 6
10.58.180.73 - - [20/Oct/2016:22:59:45 -0700] "GET /jenkins/job/SRS_SP305_TEST/descriptorByName/hudson.scm.SubversionSCM/checkRevisionPropertiesSupported?value= HTTP/1.1" 200 6
10.58.180.73 - - [20/Oct/2016:22:59:45 -0700] "GET /jenkins/job/SRS_SP305_TEST/descriptorByName/jenkins.triggers.ReverseBuildTrigger/checkUpstreamProjects?value= HTTP/1.1" 200 113
10.58.180.73 - - [20/Oct/2016:22:59:45 -0700] "GET /jenkins/job/SRS_SP305_TEST/descriptorByName/hudson.model.FreeStyleProject/autoCompleteLabel?value=replinuxb11 HTTP/1.1" 200 60
10.58.180.73 - - [20/Oct/2016:22:59:45 -0700] "GET /jenkins/job/SRS_SP305_TEST/descriptorByName/hudson.scm.SubversionSCM/checkExcludedRegions?value= HTTP/1.1" 200 6
10.58.180.73 - - [20/Oct/2016:22:59:45 -0700] "GET /jenkins/job/SRS_SP305_TEST/descriptorByName/hudson.scm.SubversionSCM/checkIncludedRegions?value= HTTP/1.1" 200 6
10.58.180.73 - - [20/Oct/2016:22:59:45 -0700] "GET /jenkins/job/SRS_SP305_TEST/descriptorByName/hudson.scm.SubversionSCM/checkExcludedUsers?value= HTTP/1.1" 200 6
10.58.180.73 - - [20/Oct/2016:22:59:46 -0700] "GET /jenkins/job/SRS_SP305_TEST/descriptorByName/hudson.scm.SubversionSCM/checkExcludedCommitMessages?value= HTTP/1.1" 200 6
10.58.180.73 - - [20/Oct/2016:22:59:46 -0700] "GET /jenkins/job/SRS_SP305_TEST/descriptorByName/hudson.triggers.TimerTrigger/checkSpec?value= HTTP/1.1" 200 125
10.58.180.73 - - [20/Oct/2016:22:59:46 -0700] "GET /jenkins/trigger/TimerTrigger/check?value= HTTP/1.1" 200 125
10.58.180.73 - - [20/Oct/2016:22:59:46 -0700] "GET /jenkins/job/SRS_SP305_TEST/descriptorByName/hudson.model.FreeStyleProject/checkLabel?value=replinuxb11 HTTP/1.1" 200 176
10.58.180.73 - - [20/Oct/2016:22:59:46 -0700] "POST /jenkins/job/SRS_SP305_TEST/configSubmit HTTP/1.1" 302 -
10.58.180.73 - - [20/Oct/2016:22:59:47 -0700] "GET /jenkins/job/SRS_SP305_TEST/ HTTP/1.1" 200 6357
10.58.180.73 - - [20/Oct/2016:22:59:47 -0700] "GET /jenkins/static/799d8c88/scripts/prototype.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:47 -0700] "GET /jenkins/static/799d8c88/css/responsive-grid.css HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:47 -0700] "GET /jenkins/static/799d8c88/scripts/behavior.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:47 -0700] "GET /jenkins/adjuncts/799d8c88/org/kohsuke/stapler/bind.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:47 -0700] "GET /jenkins/static/799d8c88/scripts/yui/yahoo/yahoo-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:47 -0700] "GET /jenkins/static/799d8c88/scripts/yui/dom/dom-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:47 -0700] "GET /jenkins/static/799d8c88/scripts/yui/event/event-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:47 -0700] "GET /jenkins/static/799d8c88/scripts/yui/animation/animation-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:47 -0700] "GET /jenkins/static/799d8c88/scripts/yui/dragdrop/dragdrop-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:47 -0700] "GET /jenkins/static/799d8c88/scripts/yui/container/container-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:47 -0700] "GET /jenkins/static/799d8c88/scripts/yui/connection/connection-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:47 -0700] "GET /jenkins/static/799d8c88/scripts/yui/datasource/datasource-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:47 -0700] "GET /jenkins/static/799d8c88/scripts/yui/autocomplete/autocomplete-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:47 -0700] "GET /jenkins/static/799d8c88/scripts/yui/menu/menu-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:47 -0700] "GET /jenkins/static/799d8c88/scripts/yui/element/element-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:47 -0700] "GET /jenkins/static/799d8c88/scripts/yui/button/button-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:47 -0700] "GET /jenkins/static/799d8c88/scripts/yui/storage/storage-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:47 -0700] "GET /jenkins/static/799d8c88/scripts/hudson-behavior.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:47 -0700] "GET /jenkins/static/799d8c88/scripts/sortable.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:47 -0700] "GET /jenkins/static/799d8c88/scripts/yui/cookie/cookie-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:47 -0700] "GET /jenkins/adjuncts/799d8c88/lib/layout/breadcrumbs.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:47 -0700] "GET /jenkins/static/799d8c88/images/24x24/folder.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:47 -0700] "GET /jenkins/static/799d8c88/images/24x24/clock.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:47 -0700] "GET /jenkins/static/799d8c88/images/16x16/health-00to19.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:47 -0700] "GET /jenkins/static/799d8c88/images/16x16/red.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:47 -0700] "GET /jenkins/static/799d8c88/images/16x16/blue.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:48 -0700] "GET /jenkins/static/799d8c88/images/16x16/aborted.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:48 -0700] "GET /jenkins/static/799d8c88/images/atom.gif HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:48 -0700] "GET /jenkins/static/799d8c88/images/16x16/notepad.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:48 -0700] "GET /jenkins/static/799d8c88/images/48x48/folder.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:48 -0700] "GET /jenkins/static/799d8c88/images/48x48/notepad.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:49 -0700] "POST /jenkins/job/SRS_SP305_TEST/build?delay=0sec HTTP/1.1" 201 -
10.58.180.73 - - [20/Oct/2016:22:59:53 -0700] "POST /jenkins/job/SRS_SP305_TEST/buildHistory/ajax HTTP/1.1" 200 641
10.58.180.73 - - [20/Oct/2016:22:59:53 -0700] "GET /jenkins/static/799d8c88/images/16x16/stop.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:55 -0700] "POST /jenkins/job/SRS_SP305_TEST/53/contextMenu HTTP/1.1" 200 312
10.58.180.73 - - [20/Oct/2016:22:59:56 -0700] "GET /jenkins/job/SRS_SP305_TEST/53/console HTTP/1.1" 200 3882
10.58.180.73 - - [20/Oct/2016:22:59:56 -0700] "GET /jenkins/static/799d8c88/css/responsive-grid.css HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:56 -0700] "GET /jenkins/static/799d8c88/scripts/prototype.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:56 -0700] "GET /jenkins/adjuncts/799d8c88/org/kohsuke/stapler/bind.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:56 -0700] "GET /jenkins/static/799d8c88/scripts/yui/yahoo/yahoo-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:56 -0700] "GET /jenkins/static/799d8c88/scripts/behavior.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:56 -0700] "GET /jenkins/descriptor/hudson.tasks._ant.AntOutcomeNote/style.css HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:56 -0700] "GET /jenkins/descriptor/hudson.console.ExpandableDetailsNote/style.css HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:56 -0700] "GET /jenkins/static/799d8c88/scripts/yui/dom/dom-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:56 -0700] "GET /jenkins/static/799d8c88/scripts/yui/dragdrop/dragdrop-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:56 -0700] "GET /jenkins/static/799d8c88/scripts/yui/animation/animation-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:56 -0700] "GET /jenkins/static/799d8c88/scripts/yui/event/event-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:56 -0700] "GET /jenkins/static/799d8c88/scripts/yui/container/container-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:56 -0700] "GET /jenkins/static/799d8c88/scripts/yui/connection/connection-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Oct/2016:22:59:56 -0700] "GET /jenkins/static/799d8c88/scripts/yui/datasource/datasource-min.js HTTP/1.1" 304 -
