10.173.161.34 - - [11/Sep/2016:08:01:59 -0700] "GET /jenkins/job/SRS_RMA_BUILD_TRIGGER_BY_RMADEV_SP305/build?token=INSTALLER HTTP/1.1" 201 -
10.58.180.73 - - [11/Sep/2016:21:17:54 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:21:17:59 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:21:18:04 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:21:18:10 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:21:18:15 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:21:18:20 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:21:18:25 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:21:18:30 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:21:18:35 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:21:18:40 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:21:18:46 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:21:18:51 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:21:18:56 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:21:19:01 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:21:19:06 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:21:19:11 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:21:19:17 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:21:19:22 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:21:19:27 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:21:19:32 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:21:19:37 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:21:19:42 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:21:19:47 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:21:19:53 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:21:19:58 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:21:20:03 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:21:20:08 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:21:20:13 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:21:20:18 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:21:20:23 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:21:20:29 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:21:20:34 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:21:20:39 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:21:20:44 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:21:20:49 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:21:20:54 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:21:21:00 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:21:23:34 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:21:23:40 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:21:23:44 -0700] "GET /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/configure HTTP/1.1" 200 23721
10.58.180.73 - - [11/Sep/2016:21:23:44 -0700] "GET /jenkins/static/436f1172/css/color.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:23:44 -0700] "GET /jenkins/static/436f1172/css/style.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:23:44 -0700] "GET /jenkins/static/436f1172/css/responsive-grid.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:23:44 -0700] "GET /jenkins/static/436f1172/scripts/yui/container/assets/container.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:23:44 -0700] "GET /jenkins/static/436f1172/scripts/yui/assets/skins/sam/skin.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:23:44 -0700] "GET /jenkins/static/436f1172/scripts/yui/container/assets/skins/sam/container.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:23:44 -0700] "GET /jenkins/adjuncts/436f1172/lib/layout/breadcrumbs.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:23:44 -0700] "GET /jenkins/static/436f1172/scripts/prototype.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:23:44 -0700] "GET /jenkins/static/436f1172/scripts/yui/menu/assets/skins/sam/menu.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:23:44 -0700] "GET /jenkins/static/436f1172/scripts/yui/button/assets/skins/sam/button.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:23:44 -0700] "GET /jenkins/static/436f1172/scripts/behavior.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:23:44 -0700] "GET /jenkins/adjuncts/436f1172/org/kohsuke/stapler/bind.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:23:44 -0700] "GET /jenkins/static/436f1172/scripts/yui/yahoo/yahoo-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:23:44 -0700] "GET /jenkins/static/436f1172/scripts/yui/dom/dom-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:23:44 -0700] "GET /jenkins/static/436f1172/scripts/yui/event/event-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:23:44 -0700] "GET /jenkins/static/436f1172/scripts/yui/animation/animation-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:23:45 -0700] "GET /jenkins/static/436f1172/scripts/yui/dragdrop/dragdrop-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:23:45 -0700] "GET /jenkins/static/436f1172/scripts/yui/container/container-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:23:45 -0700] "GET /jenkins/static/436f1172/scripts/yui/connection/connection-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:23:45 -0700] "GET /jenkins/static/436f1172/scripts/yui/datasource/datasource-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:23:45 -0700] "GET /jenkins/static/436f1172/scripts/yui/autocomplete/autocomplete-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:23:45 -0700] "GET /jenkins/static/436f1172/scripts/yui/menu/menu-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:23:45 -0700] "GET /jenkins/static/436f1172/scripts/yui/button/button-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:23:45 -0700] "GET /jenkins/static/436f1172/scripts/yui/element/element-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:23:45 -0700] "GET /jenkins/static/436f1172/scripts/hudson-behavior.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:23:45 -0700] "GET /jenkins/static/436f1172/scripts/sortable.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:23:45 -0700] "GET /jenkins/static/436f1172/scripts/yui/storage/storage-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:23:45 -0700] "GET /jenkins/static/436f1172/scripts/yui/cookie/cookie-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:23:45 -0700] "GET /jenkins/adjuncts/436f1172/lib/layout/breadcrumbs.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:23:45 -0700] "GET /jenkins/static/436f1172/images/headshot.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:23:45 -0700] "GET /jenkins/static/436f1172/images/title.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:23:45 -0700] "GET /jenkins/static/436f1172/images/16x16/health-80plus.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:23:45 -0700] "GET /jenkins/static/436f1172/images/24x24/clock.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:23:45 -0700] "GET /jenkins/static/436f1172/images/16x16/help.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:23:45 -0700] "GET /jenkins/static/436f1172/images/atom.gif HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:23:45 -0700] "GET /jenkins/static/436f1172/images/24x24/notepad.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:23:45 -0700] "GET /jenkins/static/436f1172/images/16x16/blue.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:23:45 -0700] "GET /jenkins/static/436f1172/images/24x24/folder.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:23:45 -0700] "GET /jenkins/static/436f1172/images/24x24/search.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:23:45 -0700] "GET /jenkins/static/436f1172/images/24x24/up.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:23:45 -0700] "GET /jenkins/static/436f1172/images/24x24/edit-delete.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:23:45 -0700] "GET /jenkins/static/436f1172/images/24x24/setting.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:23:45 -0700] "GET /jenkins/static/436f1172/images/16x16/collapse.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:23:45 -0700] "GET /jenkins/static/436f1172/plugin/email-ext/images/template-debugger.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:23:45 -0700] "GET /jenkins/static/436f1172/plugin/translation/flags.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:23:45 -0700] "GET /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/descriptorByName/hudson.model.FreeStyleProject/checkLabel?value=master HTTP/1.1" 200 171
10.58.180.73 - - [11/Sep/2016:21:23:45 -0700] "POST /jenkins/$stapler/bound/dfcf33ec-3895-4ccd-97a7-c0181ebd6842/render HTTP/1.1" 200 180
10.58.180.73 - - [11/Sep/2016:21:23:45 -0700] "POST /jenkins/$stapler/bound/0cfd92f0-3aa5-41cd-9f47-d693ec2834eb/render HTTP/1.1" 200 789
10.58.180.73 - - [11/Sep/2016:21:23:45 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/descriptorByName/hudson.scm.CvsRepository/fillCompressionLevelItems HTTP/1.1" 200 154
10.58.180.73 - - [11/Sep/2016:21:23:45 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/descriptorByName/hudson.scm.CvsRepository/fillCompressionLevelItems HTTP/1.1" 200 154
10.58.180.73 - - [11/Sep/2016:21:23:46 -0700] "GET /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/descriptorByName/hudson.model.FreeStyleProject/checkCustomWorkspace?value=&customWorkspace= HTTP/1.1" 200 119
10.58.180.73 - - [11/Sep/2016:21:23:46 -0700] "GET /jenkins/checkDisplayName?displayName=&jobName=SP305_SRS_DAILY_BUILD_INTEGRATION HTTP/1.1" 200 6
10.58.180.73 - - [11/Sep/2016:21:23:46 -0700] "GET /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/descriptorByName/hudson.scm.CvsRepository/checkCvsRoot?value= HTTP/1.1" 200 113
10.58.180.73 - - [11/Sep/2016:21:23:46 -0700] "GET /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/descriptorByName/hudson.scm.CvsModule/checkRemoteName?value= HTTP/1.1" 200 117
10.58.180.73 - - [11/Sep/2016:21:23:46 -0700] "GET /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/descriptorByName/hudson.scm.ExcludedRegion/checkPattern?value= HTTP/1.1" 200 6
10.58.180.73 - - [11/Sep/2016:21:23:46 -0700] "GET /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/descriptorByName/hudson.scm.CvsRepository/checkCvsRoot?value= HTTP/1.1" 200 113
10.58.180.73 - - [11/Sep/2016:21:23:47 -0700] "GET /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/descriptorByName/hudson.scm.CvsModule/checkRemoteName?value= HTTP/1.1" 200 117
10.58.180.73 - - [11/Sep/2016:21:23:47 -0700] "GET /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/descriptorByName/hudson.scm.CvsModule/checkProjectsetFileName?value= HTTP/1.1" 200 126
10.58.180.73 - - [11/Sep/2016:21:23:47 -0700] "GET /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/descriptorByName/hudson.scm.ExcludedRegion/checkPattern?value= HTTP/1.1" 200 6
10.58.180.73 - - [11/Sep/2016:21:23:47 -0700] "GET /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/descriptorByName/hudson.scm.SubversionSCM/checkRemote?value= HTTP/1.1" 200 120
10.58.180.73 - - [11/Sep/2016:21:23:47 -0700] "GET /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/descriptorByName/hudson.scm.SubversionSCM/checkLocal?value=. HTTP/1.1" 200 6
10.58.180.73 - - [11/Sep/2016:21:23:47 -0700] "GET /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/descriptorByName/hudson.scm.SubversionSCM/checkRevisionPropertiesSupported?value= HTTP/1.1" 200 6
10.58.180.73 - - [11/Sep/2016:21:23:47 -0700] "GET /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/descriptorByName/jenkins.triggers.ReverseBuildTrigger/checkUpstreamProjects?value= HTTP/1.1" 200 113
10.58.180.73 - - [11/Sep/2016:21:23:48 -0700] "GET /jenkins/publisher/ExtendedEmailPublisher/recipientListRecipientsCheck?value=jesson.ji%40sap.com%2Ccelia.cui%40sap.com HTTP/1.1" 200 6
10.58.180.73 - - [11/Sep/2016:21:23:48 -0700] "GET /jenkins/publisher/ExtendedEmailPublisher/recipientListRecipientsCheck?value=%24DEFAULT_REPLYTO HTTP/1.1" 200 6
10.58.180.73 - - [11/Sep/2016:21:23:48 -0700] "GET /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/descriptorByName/hudson.scm.SubversionSCM/checkExcludedRegions?value= HTTP/1.1" 200 6
10.58.180.73 - - [11/Sep/2016:21:23:48 -0700] "GET /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/descriptorByName/hudson.scm.SubversionSCM/checkIncludedRegions?value= HTTP/1.1" 200 6
10.58.180.73 - - [11/Sep/2016:21:23:48 -0700] "GET /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/descriptorByName/hudson.scm.SubversionSCM/checkExcludedUsers?value= HTTP/1.1" 200 6
10.58.180.73 - - [11/Sep/2016:21:23:48 -0700] "GET /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/descriptorByName/hudson.scm.SubversionSCM/checkExcludedCommitMessages?value= HTTP/1.1" 200 6
10.58.180.73 - - [11/Sep/2016:21:23:49 -0700] "GET /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/descriptorByName/hudson.triggers.TimerTrigger/checkSpec?value= HTTP/1.1" 200 125
10.58.180.73 - - [11/Sep/2016:21:23:49 -0700] "GET /jenkins/trigger/TimerTrigger/check?value= HTTP/1.1" 200 125
10.58.180.73 - - [11/Sep/2016:21:23:50 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:21:23:55 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:21:24:00 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:21:24:05 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:21:24:11 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:21:24:12 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/configSubmit HTTP/1.1" 302 -
10.58.180.73 - - [11/Sep/2016:21:24:12 -0700] "GET /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/ HTTP/1.1" 200 4909
10.58.180.73 - - [11/Sep/2016:21:24:12 -0700] "GET /jenkins/static/436f1172/css/style.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:24:12 -0700] "GET /jenkins/static/436f1172/css/responsive-grid.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:24:12 -0700] "GET /jenkins/static/436f1172/css/color.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:24:12 -0700] "GET /jenkins/static/436f1172/scripts/yui/container/assets/container.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:24:12 -0700] "GET /jenkins/static/436f1172/scripts/yui/assets/skins/sam/skin.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:24:12 -0700] "GET /jenkins/static/436f1172/scripts/yui/container/assets/skins/sam/container.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:24:12 -0700] "GET /jenkins/static/436f1172/scripts/yui/button/assets/skins/sam/button.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:24:13 -0700] "GET /jenkins/static/436f1172/scripts/yui/menu/assets/skins/sam/menu.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:24:13 -0700] "GET /jenkins/static/436f1172/scripts/prototype.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:24:13 -0700] "GET /jenkins/static/436f1172/scripts/behavior.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:24:13 -0700] "GET /jenkins/adjuncts/436f1172/org/kohsuke/stapler/bind.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:24:13 -0700] "GET /jenkins/adjuncts/436f1172/lib/layout/breadcrumbs.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:24:13 -0700] "GET /jenkins/static/436f1172/scripts/yui/yahoo/yahoo-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:24:13 -0700] "GET /jenkins/static/436f1172/scripts/yui/dom/dom-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:24:13 -0700] "GET /jenkins/static/436f1172/scripts/yui/event/event-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:24:13 -0700] "GET /jenkins/static/436f1172/scripts/yui/animation/animation-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:24:13 -0700] "GET /jenkins/static/436f1172/scripts/yui/dragdrop/dragdrop-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:24:13 -0700] "GET /jenkins/static/436f1172/scripts/yui/container/container-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:24:13 -0700] "GET /jenkins/static/436f1172/scripts/yui/connection/connection-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:24:13 -0700] "GET /jenkins/static/436f1172/scripts/yui/datasource/datasource-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:24:13 -0700] "GET /jenkins/static/436f1172/scripts/yui/autocomplete/autocomplete-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:24:13 -0700] "GET /jenkins/static/436f1172/scripts/yui/menu/menu-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:24:13 -0700] "GET /jenkins/static/436f1172/scripts/yui/element/element-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:24:13 -0700] "GET /jenkins/static/436f1172/scripts/yui/button/button-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:24:13 -0700] "GET /jenkins/static/436f1172/scripts/yui/storage/storage-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:24:13 -0700] "GET /jenkins/static/436f1172/scripts/hudson-behavior.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:24:13 -0700] "GET /jenkins/static/436f1172/scripts/yui/cookie/cookie-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:24:13 -0700] "GET /jenkins/static/436f1172/scripts/sortable.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:24:13 -0700] "GET /jenkins/static/436f1172/plugin/translation/flags.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:24:13 -0700] "GET /jenkins/adjuncts/436f1172/lib/layout/breadcrumbs.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:24:13 -0700] "GET /jenkins/static/436f1172/images/headshot.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:24:13 -0700] "GET /jenkins/static/436f1172/images/title.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:24:13 -0700] "GET /jenkins/static/436f1172/images/16x16/help.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:24:13 -0700] "GET /jenkins/static/436f1172/images/24x24/clock.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:24:13 -0700] "GET /jenkins/static/436f1172/images/16x16/health-80plus.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:24:13 -0700] "GET /jenkins/static/436f1172/images/atom.gif HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:24:13 -0700] "GET /jenkins/static/436f1172/images/16x16/blue.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:24:13 -0700] "GET /jenkins/static/436f1172/images/24x24/notepad.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:24:13 -0700] "GET /jenkins/static/436f1172/images/24x24/folder.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:24:13 -0700] "GET /jenkins/static/436f1172/images/24x24/search.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:24:13 -0700] "GET /jenkins/static/436f1172/images/48x48/notepad.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:24:13 -0700] "GET /jenkins/static/436f1172/images/48x48/folder.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:24:13 -0700] "GET /jenkins/static/436f1172/images/24x24/up.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:24:13 -0700] "GET /jenkins/static/436f1172/images/24x24/edit-delete.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:24:13 -0700] "GET /jenkins/static/436f1172/images/24x24/setting.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:24:13 -0700] "GET /jenkins/static/436f1172/images/16x16/collapse.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:21:24:13 -0700] "GET /jenkins/static/436f1172/plugin/email-ext/images/template-debugger.png HTTP/1.1" 304 -
